t,q[shoulder_pan],q[shoulder_lift],q[elbow_flex],q[wrist_flex],q[wrist_roll],qd[shoulder_pan],qd[shoulder_lift],qd[elbow_flex],qd[wrist_flex],qd[wrist_roll],qref[shoulder_pan],qref[shoulder_lift],qref[elbow_flex],qref[wrist_flex],qref[wrist_roll],tau_pid[shoulder_pan],tau_pid[shoulder_lift],tau_pid[elbow_flex],tau_pid[wrist_flex],tau_pid[wrist_roll],tau_dist[shoulder_pan],tau_dist[shoulder_lift],tau_dist[elbow_flex],tau_dist[wrist_flex],tau_dist[wrist_roll],tau_total[shoulder_pan],tau_total[shoulder_lift],tau_total[elbow_flex],tau_total[wrist_flex],tau_total[wrist_roll]
0.08800000000000006,-0.030764878976672422,-1.4665349388954103,1.456534051312452,0.8392269111596334,0.00010957692004062024,0.23293929397779983,1.2729368724164905,-1.300231892826577,-1.3588163753861275,-0.0026662055964658824,-0.0734207999999212,-1.539160000000625,1.500919999999345,0.9196720000002471,0.0,-3.5127387877218017,-3.5623454550782627,1.7376237182710437,2.225542294566756,0.001496560780265947,0.21614765982943537,0.6488215390394205,0.7685081569398807,0.5436218157013314,0.04826794254647263,-3.2965911278923663,-2.913523916038842,2.5061318752109245,2.769164110268087,0.04976450332673858
0.09000000000000007,-0.030316344339166277,-1.4640387188702948,1.45397864689194,0.8365563201932447,0.00010438623372620026,0.22426731875307274,1.2481100125577034,-1.2777022102560347,-1.335295483194413,-0.002595343157209986,-0.07334399999992128,-1.5375500000006244,1.4993499999993456,0.9187100000002467,0.0,-3.5154061179583938,-3.5631395680743942,1.7524639974018241,2.2433645045119803,0.0014859448784447077,0.21836830180984265,0.6551507775146326,0.77107447738231,0.5391486992699208,0.044812418888383075,-3.297037816148551,-2.9079887905597617,2.523538474784134,2.7825132037819014,0.046298363766827784
0.09200000000000007,-0.029884548459347023,-1.46158951744369,1.45146856711309,0.8339326013787208,9.946304931502311e-05,0.21589793990962752,1.224600713302468,-1.2550398894249495,-1.3118594072619196,-0.00246159220558857,-0.07326719999992136,-1.5359400000006236,1.4977799999993462,0.9177480000002465,0.0,-3.517719242380596,-3.5638986968565347,1.7658076819705082,2.260310969207832,0.001402680980737411,0.2180434834400372,0.6585059521312915,0.7705653663112434,0.535745413779379,0.03767479655515509,-3.299675758940559,-2.9053927447252432,2.5363730482817517,2.796056382987211,0.0390774775358925
0.09400000000000007,-0.0294691840398736,-1.4591851355869199,1.4490035949365927,0.8313556618372138,9.450922660978743e-05,0.20768220973671098,1.2021909283849839,-1.2324860882486648,-1.2884697707535375,-0.002476911352617844,-0.07319039999992144,-1.534330000000623,1.496209999999347,0.9167860000002462,0.0,-3.519297489979217,-3.5644054750532757,1.7778302475856866,2.276356616955526,0.0014837994247204206,0.22258246117818464,0.6636906457350492,0.7708096127318858,0.532142381927027,0.03572265853460748,-3.2967150288010325,-2.9007148293182263,2.5486398603175724,2.808498998882553,0.0372064579593279
0.09600000000000007,-0.029069256015369145,-1.4568231886801786,1.4465834522648087,0.8288252662763727,8.978513315417675e-05,0.19996401225222674,1.1809734533706877,-1.210071335892038,-1.2651977804205439,-0.002362046727805333,-0.07311359999992152,-1.5327200000006223,1.4946399999993476,0.915824000000246,0.0,-3.5211389805680064,-3.564885141838459,1.7885616229281072,2.2915559331664754,0.0014187358531631846,0.22669543500946168,0.6628675096187564,0.7734655120333629,0.5304416783888612,0.032530180313218617,-3.294443545558545,-2.9020176322197027,2.56202713496147,2.8219976115553367,0.0339489161663818
0.09800000000000007,-0.028683893588983506,-1.4545021587948674,1.4442080434374056,0.8263413392849591,8.526385016553496e-05,0.1926812131928196,1.1605149426555976,-1.1877044137015615,-1.2419634957067618,-0.002260641494320894,-0.0730367999999216,-1.5311100000006217,1.4930699999993484,0.9148620000002458,0.0,-3.5231368870235857,-3.56479167322761,1.7979408577835512,2.3058544026200885,0.0013658474057924104,0.23179574241570433,0.6660781397111457,0.7724506228388706,0.5263864745365774,0.02761052251963749,-3.2913411446078813,-2.8987135335164647,2.5703914806224217,2.832240877156666,0.0289763699254299
0.10000000000000007,-0.028312156653367525,-1.4522199490203844,1.4418767093009797,0.823903400067522,8.089774300875356e-05,0.18586846780799057,1.141104887241457,-1.1656670682129464,-1.2189696087185402,-0.0021830535783907007,-0.07295999999992168,-1.5295000000006211,1.491499999999349,0.9139000000002455,0.0,-3.5254505669583485,-3.5646141786985974,1.8061855467776842,2.319403461316969,0.0013371468344671453,0.2377680622788283,0.668714424641681,0.7707576003755954,0.5214568132642121,0.02576120389221273,-3.28768250467952,-2.8958997540569165,2.5769431471532798,2.840860274581181,0.027098350726679876
0.10200000000000008,-0.027953071917308517,-1.4499745878834531,1.4395886331114427,0.8215107859290869,7.668913539832521e-05,0.17954236802950463,1.1226805684656098,-1.144038094768475,-1.1963070692175706,-0.00210430380521417,-0.07288319999992178,-1.5278900000006204,1.4899299999993496,0.9129380000002452,0.0,-3.52819293125991,-3.5643436594664286,1.8133761051558506,2.332279964534661,0.001305126618118973,0.24275267593802524,0.6707532786652823,0.7679902650098882,0.5176428190064125,0.022439299778478184,-3.2854402553218844,-2.8935903808011463,2.581366370165739,2.849922783541073,0.023744426396597157
0.10400000000000008,-0.027605880133579938,-1.4477642295104267,1.4373427954459739,0.8191629362143477,7.261750823850026e-05,0.1735958918642887,1.105179186513193,-1.1229188327343977,-1.17392485736961,-0.002035813579912478,-0.07280639999992186,-1.5262800000006198,1.4883599999993504,0.9119760000002449,0.0,-3.531128151202631,-3.5639659817328813,1.8196150134480091,2.3444593488251995,0.0012826168588532959,0.24714077578999413,0.6730183111035221,0.7676257912617966,0.5107802893495225,0.01690270194593056,-3.283987375412637,-2.8909476706293593,2.587240804709806,2.855239638174722,0.018185318804783853
0.10600000000000008,-0.027269949910964673,-1.4455870632002286,1.4351383975611745,0.8168588019441883,6.863448522305007e-05,0.16796511130763217,1.088583155099072,-1.1021989423997094,-1.1520671350796932,-0.0019915115077250925,-0.07272959999992194,-1.524670000000619,1.486789999999351,0.9110140000002447,0.0,-3.534127802792856,-3.563528906272361,1.8248497368858574,2.356133445902725,0.001285567790368717,0.253727743177676,0.6741686960758462,0.7681544240835505,0.5101068903779427,0.01121453455610228,-3.28040005961518,-2.889360210196515,2.593004160969408,2.8662403362806677,0.012500102346470997
0.10800000000000008,-0.026944407339378442,-1.4434415006031458,1.4329746249635718,0.814598135821213,6.46986779993667e-05,0.16277128579311592,1.072781298541337,-1.08188629880138,-1.1303330614876583,-0.001967903611841688,-0.07265279999992202,-1.5230600000006185,1.4852199999993518,0.9100520000002444,0.0,-3.5375804456644224,-3.5629402768741874,1.8291109804178396,2.367026552257626,0.0013106740206556534,0.2589145482889986,0.6768283085312856,0.7655249792373529,0.5072779197716059,0.010152604415920327,-3.278665897375424,-2.8861119683429015,2.5946359596551924,2.8743044720292317,0.01146327843657598
0.11000000000000008,-0.026628643394977586,-1.4413257613218098,1.4308502455922187,0.8123803345735591,6.084007188631486e-05,0.1578819722004273,1.05786964066802,-1.0621896856764634,-1.1089006238269428,-0.0019293030565259192,-0.0725759999999221,-1.5214500000006177,1.4836499999993524,0.9090900000002442,0.0,-3.5411711013714884,-3.562405701038869,1.8325830313985043,2.377275264379825,0.001318290113177344,0.26330497932964575,0.6773906623319146,0.7654832741727968,0.5010319462111547,0.002863805545031959,-3.277866122041843,-2.8850150387069546,2.598066305571301,2.8783072105909797,0.004182095658209303
0.11200000000000009,-0.026322189077830783,-1.4392384155060352,1.428764317907231,0.8102042700486888,5.699602793878825e-05,0.15322715857340186,1.0436729078873335,-1.0429638424939276,-1.0880322624351488,-0.0019220219737633058,-0.07249919999992219,-1.5198400000006171,1.482079999999353,0.9081280000002439,0.0,-3.5447435545940897,-3.5617369499953124,1.8351933413602608,2.3870857951248485,0.0013601736990172006,0.2662934427207876,0.6821601668072494,0.7677953928866198,0.4977734563564561,-0.0011126225672225551,-3.278450111873302,-2.879576783188063,2.6029887342468805,2.8848592514813047,0.00024755113179464544
0.11400000000000009,-0.026024765540755366,-1.4371775623181477,1.4267160383987674,0.8080691740196632,5.3162272846353526e-05,0.14871176853770865,1.0304265939437123,-1.024139754231757,-1.067548014512805,-0.001916877546217361,-0.07242239999992227,-1.5182300000006164,1.4805099999993538,0.9071660000002436,0.0,-3.5480606057812416,-3.5613397114023155,1.8369184558854705,2.3963474777161324,0.0014042792177363257,0.27069099521753354,0.6835621379499026,0.7643415325594461,0.49405825171237494,-0.0032602485483035886,-3.2773696105637082,-2.8777775734524127,2.601259988444917,2.8904057294285073,-0.0018559693305672629
0.11600000000000009,-0.025735897536410313,-1.4351417757756846,1.4247039427695325,0.8059742340204462,4.9360340849827504e-05,0.14443400217252594,1.0178932712316113,-1.0060478146174476,-1.047469999608479,-0.0019009659982630117,-0.07234559999992235,-1.5166200000006158,1.4789399999993544,0.9062040000002434,0.0,-3.551420650482854,-3.5609385908179276,1.838034993141784,2.4050919889398044,0.00143613252646419,0.2736010868810077,0.6844245616422117,0.7625613893690389,0.4908188802980078,-0.008772370718447445,-3.277819563601846,-2.876514029175716,2.600596382510823,2.895910869237812,-0.007336238191983256
0.11800000000000009,-0.025455318525421024,-1.43312976697659,1.4227267390576237,0.8039186558267072,4.556070854296329e-05,0.14028950549464383,1.0060043995473948,-0.9886018559544285,-1.0277890968695178,-0.0018998161534321044,-0.07226879999992243,-1.515010000000615,1.4773699999993553,0.9052420000002431,0.0,-3.554560579095897,-3.5604891547498263,1.8385226377122483,2.41332877357915,0.0014841991321474695,0.2789721412470672,0.6863763480070865,0.7616774581565942,0.4873844253148601,-0.014039152905331974,-3.2755884378488296,-2.87411280674274,2.6002000958688427,2.9007131988940102,-0.012554953773184503
0.12000000000000009,-0.025182438471758332,-1.4311401574754068,1.4207832038836918,0.8019015765574677,4.174347760323937e-05,0.13644002683134662,0.9948047505915244,-0.9717675869659675,-1.0085396346196938,-0.0019086154698619627,-0.07219199999992251,-1.5134000000006145,1.4757999999993558,0.9042800000002429,0.0,-3.55795840384753,-3.560109190038705,1.8383952633267142,2.421099065181899,0.0015434439415680761,0.28744964158235214,0.6900715206835977,0.7609522348259236,0.4801710455400758,-0.01836673286728481,-3.2705087622651776,-2.8700376693551073,2.5993474981526377,2.9012701107219745,-0.016823288925716735
0.1220000000000001,-0.024916335755651605,-1.4291713982402183,1.4188721219743512,0.7999216001259521,3.789753769028654e-05,0.13305135805336363,0.9843796175942018,-0.9555409546702694,-0.9899882157577968,-0.0019229699564764138,-0.0721151999999226,-1.511790000000614,1.4742299999993564,0.9033180000002426,0.0,-3.5621262666843805,-3.559980039292444,1.8376876609385986,2.428617355568684,0.0016091780391595954,0.2893776138583926,0.694249740406152,0.7614843335603942,0.4760120868472656,-0.026861356936968207,-3.272748652825988,-2.865730298886292,2.5991719944989926,2.9046294424159496,-0.025252178897808612
0.1240000000000001,-0.024657035481061094,-1.4272219885504396,1.4169923701847649,0.7979777510934184,3.3401532304341814e-05,0.1296501372952556,0.9747048448893844,-0.9398758947931741,-0.9719245162668914,-0.0022480026929723646,-0.07203839999992268,-1.5101800000006131,1.4726599999993573,0.9023560000002423,0.0,-3.565784323769171,-3.560127886312634,1.8364023591836083,2.435755876124137,0.002025115357177195,0.29276451910763956,0.6979535547379031,0.7650514107085958,0.4725632499970304,-0.03348048393030338,-3.2730198046615313,-2.862174331574731,2.601453769892204,2.9083191261211674,-0.03145536857312618
0.12600000000000008,-0.0244043156836675,-1.4252906082354848,1.4151431384560313,0.7960691195921414,2.816938915761559e-05,0.12635989869679717,0.9656901574774216,-0.9246158643667372,-0.9543157506384763,-0.0026160715733631107,-0.07196159999992276,-1.5085700000006126,1.4710899999993579,0.9013940000002421,0.0,-3.569281645568929,-3.560479127682643,1.8344548470819686,2.4425098250424044,0.002497969549369638,0.2973849062511455,0.7000042017809761,0.7617864282362166,0.4688914333846938,-0.04082272333670366,-3.271896739317784,-2.860474925901667,2.596241275318185,2.911401258427098,-0.03832475378733403
0.12800000000000009,-0.024157789750725654,-1.4233761558604803,1.4133228435397067,0.794194811028743,2.2144375819993774e-05,0.12326296647092277,0.9572261875023088,-0.9101474581622822,-0.9371542816992336,-0.0030125066688109076,-0.07188479999992284,-1.5069600000006118,1.4695199999993587,0.9004320000002418,0.0,-3.5728675616793533,-3.560924682099274,1.8321647811640644,2.4488917001174433,0.0030123423256251496,0.30421303430389346,0.704531905881066,0.7598519760464608,0.46598797734127734,-0.04612330372979573,-3.26865452737546,-2.856392776218208,2.5920167572105255,2.9148796774587207,-0.043110961404170575
0.1300000000000001,-0.023916821519947975,-1.4214772860177716,1.41153003918536,0.792354002714063,1.567641316291074e-05,0.12048411538883913,0.9494349213543634,-0.8964021771733504,-0.9204041573400169,-0.003233981328541516,-0.07180799999992292,-1.5053500000006113,1.4679499999993593,0.8994700000002416,0.0,-3.5769234875620377,-3.5616891250002487,1.8295290074016177,2.4548927417558,0.0033400260188924703,0.3082300283013239,0.7042825459486842,0.75596887843253,0.4636119284861341,-0.05153712561022972,-3.2686934592607138,-2.8574065790515646,2.5854978858341475,2.918504670241934,-0.04819709959133725
0.1320000000000001,-0.0236812068353013,-1.4195933337714282,1.4097631223078,0.7905459528738779,9.054308386372911e-06,0.11780734232333731,0.9419761231716544,-0.8834584387799697,-0.9040249200925421,-0.0033110523882689154,-0.07173119999992301,-1.5037400000006105,1.4663799999993599,0.8985080000002413,0.0,-3.5808804982009197,-3.562322702730814,1.8266520773594317,2.4604994193522565,0.0035108788706558597,0.31489968881935043,0.7031648520803003,0.7533856308297235,0.4599758289724696,-0.055788283207793006,-3.265980809381569,-2.8591578506505138,2.5800377081891552,2.920475248324726,-0.052277404337137144
0.1340000000000001,-0.02345040706308963,-1.4177237633175297,1.4080206784851514,0.7887697204426573,2.660370004257703e-06,0.11539988610583427,0.9347852269492611,-0.8712219113243261,-0.8881162156102961,-0.003196969191057604,-0.0716543999999231,-1.50213000000061,1.4648099999993607,0.8975460000002411,0.0,-3.5852278360585643,-3.5627564349067766,1.8235117716927383,2.465800261630463,0.003468504828172909,0.3215947545448491,0.7059015635493492,0.7499310347823848,0.45412318592283885,-0.05922299948030649,-3.2636330815137153,-2.8568548713574273,2.573442806475123,2.919923447553302,-0.05575449465213358
0.1360000000000001,-0.023223950105376652,-1.4158675334651656,1.4063011962090741,0.7870240604868175,-3.225372102333246e-06,0.11322847885648937,0.9281149261820242,-0.859741138038674,-0.8728299779198813,-0.0029428710532954745,-0.07157759999992318,-1.5005200000006091,1.4632399999993613,0.8965840000002407,0.0,-3.5899087186351015,-3.5633857213802584,1.820188895276455,2.4709264782792326,0.0032655160395411924,0.3224502388797033,0.710862154808981,0.7500575674596764,0.45277836169134217,-0.06502719710957852,-3.267458479755398,-2.8525235665712776,2.5702464627361317,2.9237048399705747,-0.06176168107003733
0.1380000000000001,-0.02300214913467142,-1.4140234345218627,1.4046035355680266,0.7853083202015227,-8.708678013779268e-06,0.11090048535261718,0.9220494716513784,-0.8488303205237783,-0.8578701426474025,-0.0027416529557230114,-0.07150079999992326,-1.4989100000006086,1.461669999999362,0.8956220000002405,0.0,-3.593841102235228,-3.5643768839612866,1.8165886959387902,2.4756838384461304,0.0031154713012095,0.3248551501060059,0.7181316405717775,0.7486078632389034,0.4518779837468838,-0.07134538405717258,-3.2689859521292224,-2.846245243389509,2.5651965591776937,2.927561822193014,-0.06822991275596309
0.1400000000000001,-0.022785020348724816,-1.4121900439042887,1.4029263739900557,0.7836218897974369,-1.3979576965031073e-05,0.10856439297330155,0.9166953087869734,-0.838580788985451,-0.8432152020429282,-0.002635449475625903,-0.07142399999992334,-1.497300000000608,1.4600999999993627,0.8946600000002403,0.0,-3.5974247623988584,-3.5659358345925987,1.81281607585545,2.480069441459026,0.0030671887308767053,0.326182820557039,0.7195385797555943,0.7494289435727675,0.44530055227024906,-0.07423851676776046,-3.2712419418418195,-2.8463972548370045,2.562245019428217,2.925369993729275,-0.07117132803688375
0.1420000000000001,-0.02257266930927316,-1.4103668136877372,1.4012687697177046,0.7819633791963735,-1.895564462485716e-05,0.10617551972582752,0.9116151082757024,-0.8288021361755017,-0.8292553005317054,-0.0024880338299130425,-0.07134719999992342,-1.4956900000006073,1.4585299999993633,0.89369800000024,0.0,-3.6005316617352694,-3.5674722149995395,1.8087669170537926,2.4843841508915303,0.002969746938072774,0.32876750068664456,0.720686861787489,0.7473398390718229,0.4411099954296273,-0.08033651699380087,-3.2717641610486248,-2.8467853532120504,2.556106756125615,2.9254941463211575,-0.0773667700557281
0.1440000000000001,-0.022364982473543998,-1.4085532274486903,1.399629445983434,0.7803317846468993,-2.371395359249129e-05,0.10384341786458051,0.9067931195234326,-0.8196618671353364,-0.8157972747370678,-0.0023791544838170655,-0.0712703999999235,-1.4940800000006067,1.456959999999364,0.8927360000002398,0.0,-3.60346553279548,-3.568984617789916,1.8045980272637703,2.488512789726276,0.002911870873481472,0.33282107436920644,0.7207715581155657,0.7435784575291763,0.43690469017989064,-0.08360700167599286,-3.2706444584262737,-2.8482130596743502,2.5481764847929465,2.9254174799061667,-0.08069513080251138
0.1460000000000001,-0.022161646631659055,-1.406748907102896,1.3980069821064665,0.7787261295161555,-2.8279543483079e-05,0.10166792094247079,0.9021601728970936,-0.811231938483757,-0.8028275653719407,-0.0022827949452938552,-0.07119359999992358,-1.492470000000606,1.4553899999993647,0.8917740000002395,0.0,-3.606517844772466,-3.570391315874684,1.8004037936186505,2.4924653628042197,0.002865267641044456,0.3374759076003554,0.721590931285096,0.7404254280260698,0.43447103014728355,-0.08966754929596911,-3.2690419371721107,-2.848800384589588,2.5408292216447204,2.9269363929515033,-0.08680228165492465
0.1480000000000001,-0.021962300390040143,-1.4049533972807855,1.396400047548687,0.7771456787912545,-3.271297241387119e-05,0.09967312080945656,0.8977549110552936,-0.8034672788896662,-0.7902253624505015,-0.0022167144653960948,-0.07111679999992367,-1.4908600000006054,1.4538199999993655,0.8908120000002392,0.0,-3.6097789376260936,-3.5717646114244324,1.7961938911274984,2.496171968106885,0.0028502594874185968,0.3405613784681978,0.7244474220811464,0.7387437557729651,0.4288166600619687,-0.0935218062201595,-3.269217559157896,-2.847317189343286,2.5349376469004636,2.9249886281688537,-0.0906715467327409
